AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Karin Sauer,Control of biofilms with the fatty acid signaling molecule cis-2-decenoic acid,2015.0,"['CNH Marques', ' DG Davies', ' K Sauer']",,Pharmaceuticals,,,78.0,2022-04-11
Karin Sauer,,2014.0,"['K Gupta', ' J Liao', ' OE Petrova', ' KE Cherny', ' K Sauer']",,Molecular microbiology,,,78.0,2022-04-11
Karin Sauer,,2011.0,"['OE Petrova', ' JR Schurr', ' MJ Schurr', ' K Sauer']",,Molecular microbiology,,,76.0,2022-04-11
Karin Sauer,,2014.0,"['JR Chambers', ' J Liao', ' MJ Schurr', ' K Sauer']",,Molecular microbiology,,,73.0,2022-04-11
Karin Sauer,Antimicrobial tolerance of Pseudomonas aeruginosa biofilms is activated during an early developmental stage and requires the two-component hybrid SagS,2013.0,"['K Gupta', ' CNH Marques', ' OE Petrova', ' K Sauer']",,Journal of bacteriology,,,72.0,2022-04-11
Karin Sauer,Early biofilm formation on microtiter plates is not correlated with the invasive disease potential of Streptococcus pneumoniae,2010.0,"['A Lizcano', ' T Chin', ' K Sauer', ' EI Tuomanen', ' CJ Orihuela']",,Microbial pathogenesis,,,70.0,2022-04-11
Karin Sauer,,2012.0,"['OE Petrova', ' JR Schurr', ' MJ Schurr', ' K Sauer']",,Molecular microbiology,,,69.0,2022-04-11
Karin Sauer,The diguanylate cyclase GcbA facilitates Pseudomonas aeruginosa biofilm dispersion by activating BdlA,2015.0,"['OE Petrova', ' KE Cherny', ' K Sauer']",,Journal of bacteriology,,,67.0,2022-04-11
Karin Sauer,,2014.0,"['Y Li', ' OE Petrova', ' S Su', ' GW Lau', ' W Panmanee', ' R Na', ' DJ Hassett', ' ...']",,PLoS pathogens,,,67.0,2022-04-11
Karin Sauer,Methyl‐coenzyme M formation in methanogenic archaea: Involvement of zinc in coenzyme M activation,2000.0,"['K Sauer', ' RK Thauer']",,European Journal of Biochemistry,,,66.0,2022-04-11
Karin Sauer,PAS domain residues and prosthetic group involved in BdlA-dependent dispersion response by Pseudomonas aeruginosa biofilms,2012.0,"['OE Petrova', ' K Sauer']",,Journal of bacteriology,,,62.0,2022-04-11
Karin Sauer,Comparative evaluation of rRNA depletion procedures for the improved analysis of bacterial biofilm and mixed pathogen culture transcriptomes,2017.0,"['OE Petrova', ' F Garcia-Alcalde', ' C Zampaloni', ' K Sauer']",,Scientific reports,,,59.0,2022-04-11
Karin Sauer,"The Pseudomonas aeruginosa diguanylate cyclase GcbA, a homolog of P. fluorescens GcbA, promotes initial attachment to surfaces, but not biofilm formation, via regulation of …",2014.0,"['OE Petrova', ' KE Cherny', ' K Sauer']",,Journal of bacteriology,,,56.0,2022-04-11
Karin Sauer,IL‐4‐mediated fine tuning of IL‐12p70 production by human DC,2008.0,"['E Guenova', ' T Volz', ' K Sauer', ' S Kaesler', ' MR Müller', ' F Wölbing', ' KM Chen', ' ...']",,European journal of immunology,,,54.0,2022-04-11
Karin Sauer,,2009.0,"['K Sauer', ' J Steczko', ' SR Ash']",,Journal of antimicrobial chemotherapy,,,52.0,2022-04-11
Karin Sauer,The MerR-like regulator BrlR impairs Pseudomonas aeruginosa biofilm tolerance to colistin by repressing PhoPQ,2013.0,"['JR Chambers', ' K Sauer']",,Journal of bacteriology,,,51.0,2022-04-11
Karin Sauer,,1999.0,"['K Sauer', ' RK Thauer']",,European Journal of Biochemistry,,,51.0,2022-04-11
Karin Sauer,,1998.0,"['K Sauer', ' RK Thauer']",,European journal of biochemistry,,,42.0,2022-04-11
Karin Sauer,,2017.0,"['F Song', ' ME Brasch', ' H Wang', ' JH Henderson', ' K Sauer', ' D Ren']",,ACS applied materials & interfaces,,,41.0,2022-04-11
Karin Sauer,Susceptibility of Pseudomonas aeruginosa dispersed cells to antimicrobial agents is dependent on the dispersion cue and class of the antimicrobial agent used,2017.0,"['JR Chambers', ' KE Cherny', ' K Sauer']",,Antimicrobial agents and chemotherapy,,,38.0,2022-04-11
Karin Sauer,Neutral super-oxidised solutions are effective in killing P. aeruginosa biofilms,2009.0,"['K Sauer', ' E Thatcher', ' R Northey', ' AA Gutierrez']",,Biofouling,,,37.0,2022-04-11
Karin Sauer,Extraction and quantification of cyclic di-GMP from P. aeruginosa,2013.0,"['AB Roy', ' OE Petrova', ' K Sauer']",,Bio-protocol,,,36.0,2022-04-11
Karin Sauer,Pyruvate-depleting conditions induce biofilm dispersion and enhance the efficacy of antibiotics in killing biofilms in vitro and in vivo,2019.0,"['J Goodwine', ' J Gil', ' A Doiron', ' J Valdes', ' M Solis', ' A Higa', ' S Davis', ' K Sauer']",,Scientific reports,,,35.0,2022-04-11
Karin Sauer,Cyclic-di-GMP and oprF are involved in the response of Pseudomonas aeruginosa to substrate material stiffness during attachment on polydimethylsiloxane (PDMS),2018.0,"['F Song', ' H Wang', ' K Sauer', ' D Ren']",,Frontiers in microbiology,,,34.0,2022-04-11
Karin Sauer,High-performance liquid chromatography (HPLC)-based detection and quantitation of cellular c-di-GMP,2017.0,"['OE Petrova', ' K Sauer']",,c-di-GMP Signaling,,,34.0,2022-04-11
Karin Sauer,Tetramethylammonium: coenzyme M methyltransferase system from Methanococcoides sp.,1998.0,"['S Asakawa', ' K Sauer', ' W Liesack', ' RK Thauer']",,Archives of microbiology,,,34.0,2022-04-11
Karin Sauer,Pseudomonas aeruginosa requires the DNA-specific endonuclease EndA to degrade extracellular genomic DNA to disperse from the biofilm,2019.0,"['KE Cherny', ' K Sauer']",,Journal of bacteriology,,,32.0,2022-04-11
Karin Sauer,"The ABC of biofilm drug tolerance: the MerR-like regulator BrlR is an activator of ABC transport systems, with PA1874-77 contributing to the tolerance of Pseudomonas aeruginosa …",2018.0,"['B Poudyal', ' K Sauer']",,Antimicrobial Agents and Chemotherapy,,,31.0,2022-04-11
Karin Sauer,The role of corrinoids in methanogenesis,1999.0,"['K Sauer', ' RK Thauer']",,Chemistry and Biochemistry of,,,23.0,2022-04-11
Karin Sauer,,2017.0,"['OE Petrova', ' K Gupta', ' J Liao', ' JS Goodwine', ' K Sauer']",,Environmental microbiology,,,22.0,2022-04-11
Karin Sauer,The PA3177 gene encodes an active diguanylate cyclase that contributes to biofilm antimicrobial tolerance but not biofilm formation by Pseudomonas aeruginosa,2018.0,"['B Poudyal', ' K Sauer']",,Antimicrobial Agents and Chemotherapy,,,21.0,2022-04-11
Karin Sauer,,2020.0,"['KE Cherny', ' K Sauer']",,Journal of Bacteriology,,,20.0,2022-04-11
Karin Sauer,Hydrothermally-grown nanostructured anatase TiO2 coatings tailored for photocatalytic and antibacterial properties,2019.0,"['T Tao', ' IT Bae', ' KB Woodruff', ' K Sauer', ' J Cho']",,Ceramics International,,,19.0,2022-04-11
Karin Sauer,His84 rather than His35 is the active site histidine in the corrinoid protein MtrA of the energy conserving methyltransferase complex from Methanobacterium thermoautotrophicum,1998.0,"['K Sauer', ' RK Thauer']",,FEBS letters,,,16.0,2022-04-11
Karin Sauer,Enzyme-encapsulating polymeric nanoparticles: A potential adjunctive therapy in Pseudomonas aeruginosa biofilm-associated infection treatment,2019.0,"['C Han', ' J Goodwine', ' N Romero', ' KS Steck', ' K Sauer', ' A Doiron']",,Colloids and Surfaces B: Biointerfaces,,,14.0,2022-04-11
Karin Sauer,The yin and yang of SagS: distinct residues in the HmsP domain of SagS independently regulate biofilm formation and biofilm drug tolerance,2018.0,"['J Dingemans', ' B Poudyal', ' H Sondermann', ' K Sauer']",,Msphere,,,12.0,2022-04-11
Karin Sauer,Self-defensive antimicrobial biomaterial surfaces,2020.0,"['X Xiao', ' W Zhao', ' J Liang', ' K Sauer', ' M Libera']",,Colloids and Surfaces B: Biointerfaces,,,9.0,2022-04-11
Karin Sauer,,2019.0,"['J Dingemans', ' RE Al‐Feghali', ' GW Lau', ' K Sauer']",,Molecular microbiology,,,9.0,2022-04-11
Karin Sauer,Parallel BioScape: A stochastic and parallel language for mobile and spatial interactions,2012.0,"['A Compagnoni', ' M Dezani-Ciancaglini', ' P Giannini', ' K Sauer', ' V Sharma', ' ...']",,arXiv preprint,,,6.0,2022-04-11
Karin Sauer,,2021.0,"['S Park', ' J Dingemans', ' M Gowett', ' K Sauer']",,Msphere,,,5.0,2022-04-11
Karin Sauer,Bacteria present in carotid arterial plaques are found as biofilm deposits which may contribute to enhanced risk of plaque rupture. mBio. 2014; 5 (3): e01206–14,,"['BB Lanter', ' K Sauer', ' DG Davies']",,Epub doi: PMID:,,,5.0,2022-04-11
Karin Sauer,C-di-GMP signaling: methods and protocols,2017.0,['K Sauer'],,Humana Press,,,4.0,2022-04-11
Karin Sauer,Detection of cyclic di-GMP binding proteins utilizing a biotinylated cyclic di-GMP pull-down assay,2017.0,"['JR Chambers', ' K Sauer']",,c-di-GMP Signaling,,,4.0,2022-04-11
Karin Sauer,Efficient IL-4 therapy of psoriasis selectively abrogates IL-23 and Th17 responses in humans,2009.0,"['E Guenova', ' K Ghoreschi', ' W Hötzenecker', ' G Weindl', ' K Sauer', ' K Schaekel', ' ...']",,JOURNAL OF INVESTIGATIVE DERMATOLOGY,,,4.0,2022-04-11
Karin Sauer,RK Thauer in Chemistry and Biochemistry of B12,1999.0,['K Sauer'],,Wiley,,,4.0,2022-04-11
Karin Sauer,Bacteria present in carotid arterial plaques are found as biofilm deposits which may contribute to enhanced risk of plaque rupture. mBio 5 (3): e01206-14,2014.0,"['B Lanter', ' K Sauer', ' DG Davies']",,PMID,,,3.0,2022-04-11
Karin Sauer,The novel two-component regulatory system BfiSR regulates biofilm development directly through CafA by its control over the small RNA RsmZ,2010.0,"['OE Petrova', ' K Sauer']",,J Bacteriol,,,3.0,2022-04-11
Karin Sauer,Compositions and methods for disrupting biofilm formation and maintenance,2019.0,"['K Sauer', ' AL Doiron']",,US Patent App.,,,2.0,2022-04-11
Karin Sauer,The War on Slime,2017.0,['K Sauer'],,Scientific American,,,2.0,2022-04-11
Karin Sauer,Cyclic di-GMP and the Regulation of Biofilm Dispersion,2020.0,['K Sauer'],,Microbial Cyclic Di-Nucleotide Signaling,,,1.0,2022-04-11
Karin Sauer,Signal sensing and transduction are conserved between the periplasmic sensory domains of BifA and SagS,2019.0,"['J Dingemans', ' RE Al-Feghali', ' H Sondermann', ' K Sauer']",,Msphere,,,1.0,2022-04-11
Karin Sauer,c-di-GMP Signaling,2017.0,['K Sauer'],,,,,1.0,2022-04-11
Karin Sauer,Probing interfacial interactions of bacteria on surfaces using atomic force microscopy.,2004.0,"['J Luo', ' W Ben Chan', ' K Sauer', ' DG Davies', ' CI Zhong']",,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,1.0,2022-04-11
Karin Sauer,Persister control by leveraging dormancy associated reduction of antibiotic efflux,2021.0,"['S Roy', ' AA Bahar', ' H Gu', ' S Nangia', ' K Sauer', ' D Ren']",,PLoS pathogens,,,,2022-04-11
Karin Sauer,SagS and its unorthodox contributions to Pseudomonas aeruginosa biofilm development,2021.0,"['S Park', ' K Sauer']",,Biofilm,,,,2022-04-11
Karin Sauer,The SagS sensory protein modulates biofilm formation and c-di-GMP levels by Pseudomonas aeruginosa in response to glucose-6-phosphate.,2020.0,"['S Park', ' J Dingemans', ' M Gowett', ' K Sauer']",,,,,,2022-04-11
Karin Sauer,Detection of c-di-GMP-Responsive DNA Binding,2017.0,"['JR Chambers', ' K Sauer']",,c-di-GMP Signaling,,,,2022-04-11
Karin Sauer,NITRITE-INDUCED P. AERUGINOSA BIOFILM DISPERSAL IS NO-INDEPENDENT,2015.0,"['A Zemke', ' E Bruger', ' K Sauer', ' C Waters', ' J Bomberger']",,PEDIATRIC PULMONOLOGY,,,,2022-04-11
Karin Sauer,Characterization of biofilm formation on polymer nanofiber materials,2014.0,"['WE Jones Jr', ' WF Bernier', ' K Sauer', ' HK Henry', ' D Luchkowec', ' T Pluchino', ' ...']",,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,,2022-04-11
Karin Sauer,Role of PA4878 in biofilm antimicrobial resistance,2011.0,['K Sauer'],,,,,,2022-04-11
Karin Sauer,"BACTERIAL ERADICATION IN EXISTING MICROBIAL BIOFILMS BY ZURAGEN (TM)(METHYLENE BLUE, CITRATE, ANTISEPTIC SOLUTION)",2008.0,"['SR Ash', ' J Steczko', ' K Sauer', ' DE Nivens', ' L Brewer']",,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,,,,2022-04-11
Karin Sauer,IL-4 potently regulates peripheral blood derived conventional dendritic cell function,2008.0,"['E Guenova', ' K Sauer', ' G Weindl', ' T Volz', ' M Schaller', ' M Rocken', ' K Schakel', ' ...']",,EXPERIMENTAL DERMATOLOGY,,,,2022-04-11
Christoph Schneider,"Brønsted Acid Catalyzed, Conjugate Addition of β‐Dicarbonyls to In Situ Generated ortho‐Quinone Methides—Enantioselective Synthesis of 4‐Aryl‐4H‐Chromenes",2014.0,"['O El‐Sepelgy', ' S Haseloff', ' SK Alamsetti', ' C Schneider']",,Angewandte Chemie International Edition,,,232.0,2022-04-11
Christoph Schneider,"Catalytic, enantioselective ring opening of aziridines",2009.0,['C Schneider'],,Angewandte Chemie International Edition,,,188.0,2022-04-11
Christoph Schneider,Chiral Brønsted acid-catalyzed Friedel–Crafts alkylation of electron-rich arenes with in situ-generated ortho-quinone methides: highly enantioselective synthesis of …,2015.0,"['S Saha', ' SK Alamsetti', ' C Schneider']",,Chemical Communications,,,177.0,2022-04-11
Christoph Schneider,,2015.0,"['S Saha', ' C Schneider']",,Organic letters,,,159.0,2022-04-11
Christoph Schneider,,2016.0,"['SK Alamsetti', ' M Spanka', ' C Schneider']",,Angewandte Chemie,,,155.0,2022-04-11
Christoph Schneider,"The enantioselective, Brønsted acid catalyzed, vinylogous Mannich reaction",2008.0,"['M Sickert', ' C Schneider']",,Angewandte Chemie International Edition,,,140.0,2022-04-11
Christoph Schneider,Scandium–Bipyridine‐Catalyzed Enantioselective Addition of Alcohols and Amines to meso‐Epoxides,2004.0,"['C Schneider', ' AR Sreekanth', ' E Mai']",,Angewandte Chemie International Edition,,,140.0,2022-04-11
Christoph Schneider,,2015.0,"['S Saha', ' C Schneider']",,Chemistry–A European Journal,,,135.0,2022-04-11
Christoph Schneider,"Catalytic, enantioselective vinylogous Michael reactions",2014.0,"['C Schneider', ' F Abels']",,Organic & Biomolecular Chemistry,,,120.0,2022-04-11
Christoph Schneider,"Synthesis of 1, 2-difunctionalized fine chemicals through catalytic, enantioselective ring-opening reactions of epoxides",2006.0,['C Schneider'],,Synthesis,,,114.0,2022-04-11
Christoph Schneider,New polyol syntheses,1998.0,['C Schneider'],,Angewandte Chemie International Edition,,,105.0,2022-04-11
Christoph Schneider,,2008.0,"['DS Giera', ' M Sickert', ' C Schneider']",,Organic Letters,,,104.0,2022-04-11
Christoph Schneider,,2007.0,"['E Mai', ' C Schneider']",,Chemistry–A European Journal,,,102.0,2022-04-11
Christoph Schneider,Asymmetric organocatalysis and analysis on a single microfluidic nanospray chip,2011.0,"['S Fritzsche', ' S Ohla', ' P Glaser', ' DS Giera', ' M Sickert', ' C Schneider', ' D Belder']",,Angewandte Chemie International Edition,,,86.0,2022-04-11
Christoph Schneider,Highly strained heterocycles constructed from boron–boron multiple bonds and heavy chalcogens,2016.0,"['H Braunschweig', ' P Constantinidis', ' T Dellermann', ' WC Ewing', ' I Fischer', ' ...']",,Angewandte Chemie International Edition,,,81.0,2022-04-11
Christoph Schneider,"Stereodivergent Hetero‐Diels‐Alder Reactions of Chiral 1‐Oxa‐1, 3‐butadienes through a Conformational Switch Induced by Lewis Acids",1996.0,"['LF Tietze', ' C Schneider', ' A Grote']",,Chemistry–A European Journal,,,80.0,2022-04-11
Christoph Schneider,"The Brønsted acid catalyzed, enantioselective vinylogous Mannich reaction",2010.0,"['M Sickert', ' F Abels', ' M Lang', ' J Sieler', ' C Birkemeyer', ' C Schneider']",,Chemistry–A European Journal,,,77.0,2022-04-11
Christoph Schneider,Neutral diboron analogues of archetypal aromatic species by spontaneous cycloaddition,2016.0,"['M Arrowsmith', ' J Böhnke', ' H Braunschweig', ' MA Celik', ' C Claes', ' WC Ewing', ' ...']",,Angewandte Chemie International Edition,,,76.0,2022-04-11
Christoph Schneider,"Activity of extracts and naphthylisoquinoline alkaloids from Triphyophyllum peltatum, Ancistrocladus abbreviatus and A. barteri against Plasmodium falciparum in vitro",1994.0,"['G François', ' G Bringmann', ' JD Phillipson', ' LA Assi', ' C Dochez', ' ...']",,Phytochemistry,,,75.0,2022-04-11
Christoph Schneider,"Brønsted Acid Catalyzed [3+ 2]‐Cycloaddition of 2‐Vinylindoles with In Situ Generated 2‐Methide‐2H‐indoles: Highly Enantioselective Synthesis of Pyrrolo [1, 2‐a] indoles",2016.0,"['K Bera', ' C Schneider']",,Chemistry–A European Journal,,,69.0,2022-04-11
Christoph Schneider,Insecticidal rocaglamide derivatives from Aglaia spectabilis (Meliaceae),2000.0,"['C Schneider', ' FI Bohnenstengel', ' BW Nugroho', ' V Wray', ' L Witte', ' PD Hung', ' ...']",,Phytochemistry,,,68.0,2022-04-11
Christoph Schneider,Chip‐based free‐flow electrophoresis with integrated nanospray mass‐spectrometry,2015.0,"['C Benz', ' M Boomhoff', ' J Appun', ' C Schneider', ' D Belder']",,Angewandte Chemie International Edition,,,67.0,2022-04-11
Christoph Schneider,Synthesis of cyclic diborenes with unprecedented cis-configuration,2015.0,"['P Bissinger', ' H Braunschweig', ' MA Celik', ' C Claes', ' RD Dewhurst', ' S Endres', ' ...']",,Chemical Communications,,,64.0,2022-04-11
Christoph Schneider,Brønsted Acid Catalyzed Addition of Enamides to ortho‐Quinone Methide Imines—An Efficient and Highly Enantioselective Synthesis of Chiral Tetrahydroacridines,2016.0,"['M Kretzschmar', ' T Hodík', ' C Schneider']",,Angewandte Chemie International Edition,,,63.0,2022-04-11
Christoph Schneider,Reductive Insertion of Elemental Chalcogens into Boron–Boron Multiple Bonds,2015.0,"['H Braunschweig', ' T Dellermann', ' WC Ewing', ' T Kramer', ' C Schneider', ' ...']",,Angewandte Chemie International Edition,,,62.0,2022-04-11
Christoph Schneider,"Catalytic, Enantioselective Syntheses of β‐Lactones—Versatile Synthetic Building Blocks in Organic Chemistry",2002.0,['C Schneider'],,Angewandte Chemie International Edition,,,58.0,2022-04-11
Christoph Schneider,,2016.0,"['K Bera', ' C Schneider']",,Organic letters,,,57.0,2022-04-11
Christoph Schneider,"Organocatalytic, highly enantioselective vinylogous Mukaiyama–Michael reaction of acyclic dienol silyl ethers",2012.0,"['V Gupta', ' S Sudhir', ' T Mandal', ' C Schneider']",,Angewandte Chemie International Edition,,,57.0,2022-04-11
Christoph Schneider,"Activities of extracts and naphthylisoquinoline alkaloids from Triphyophyllum peltatum, Ancistrocladus abbreviatus and Ancistrocladus barteri against Plasmodium berghei (Anka …",1995.0,"['G François', ' G Bringmann', ' C Dochez', ' C Schneider', ' G Timperman', ' LA Assi']",,Journal of ethnopharmacology,,,57.0,2022-04-11
Christoph Schneider,,2017.0,"['K Gebauer', ' F Reuß', ' M Spanka', ' C Schneider']",,Organic letters,,,55.0,2022-04-11
Christoph Schneider,Enantioselective total synthesis of the mycotoxin (-)-talaromycin B by a hetero Diels-Alder reaction,1991.0,"['LF Tietze', ' C Schneider']",,Journal of organic chemistry,,,55.0,2022-04-11
Christoph Schneider,"Asymmetric 1, 6‐Induction in Hetero‐Diels–Alder Reactions of Chiral Oxabutadienes for a De Novo Synthesis of Enantiomerically Pure Carbohydrates: Lewis Acid Dependent Reversal …",1994.0,"['LF Tietze', ' C Schneider', ' A Montenbruck']",,Angewandte Chemie International Edition in English,,,52.0,2022-04-11
