AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Martin Haas,[HTML][HTML] Trefoil factor 1 excretion is increased in early stages of chronic kidney disease,2015.0,['D Lebherz'],,Eichinger,,,24.0,2022-04-06
Martin Haas,Spectral evolution and radial dust transport in the prototype young eruptive system EX Lup,2019.0,"['P Ábrahám', ' L Chen', ' Á Kóspál', ' J Bouwman…']",, The Astrophysical …,,,11.0,2022-04-06
Martin Haas,Dust Reverberation of 3C 273: Torus Structure and Lag–Luminosity Relation,2020.0,"['CS Figaredo', ' M Haas', ' M Ramolla', ' R Chini…']",, The Astronomical …,,,8.0,2022-04-06
Martin Haas,[HTML][HTML] Lipid-lowering therapy in membranous nephropathy,1999.0,"['M Haas', ' D Kerjaschki', ' G Mayer']",, Kidney International,,,25.0,2022-04-06
Martin Haas,Simultaneous Hα and dust reverberation mapping of 3C 120: Testing the bowl-shaped torus geometry,2018.0,"['M Ramolla', ' M Haas', ' C Westhues', ' FP Nunez…']",, Astronomy & …,,,12.0,2022-04-06
Martin Haas,"Restoration of growth arrest by p16INK4, p21WAF1, pRB, and p53 is dependent on the integrity of the endogenous cell-cycle control pathways in human glioblastoma …",1998.0,['E Costanzi'],,Strauss,,,62.0,2022-04-06
Martin Haas,Beyond simple AGN unification with Chandra-observed 3CRR sources at 0.5< z< 1,2021.0,"['J Kuraszkiewicz', ' BJ Wilkes', ' A Atanas…']",, The Astrophysical …,,,2.0,2022-04-06
Martin Haas,[HTML][HTML] Only minor differences in renal osteodystrophy features between wild-type and sclerostin knockout mice with chronic kidney disease,2016.0,"['D Cejka', ' D Parada']",,Rodriguez,,,20.0,2022-04-06
Martin Haas,Observations of cold dust in nearby elliptical galaxies,2004.0,"['LL Leeuw', ' AE Sansom', ' EI Robson…']",, The Astrophysical …,,,49.0,2022-04-06
Martin Haas,Novel Lys63-linked ubiquitination of IKKβ induces STAT3 signaling,2014.0,"['LH Gallo', ' AN Meyer', ' K Motamedchaboki', ' KN Nelson…']",, Cell cycle,,,24.0,2022-04-06
Martin Haas,Intracavitary Liposome-Mediated p53 Gene Transfer into Glioblastoma with Endogenous Wild-Type p53in VivoResults in Tumor Suppression and Long-Term Survival,1997.0,"['M Hsiao', ' V Tse', ' J Carmel', ' Y Tsai', ' PL Felgner…']",, Biochemical and …,,,79.0,2022-04-06
Martin Haas,Size and properties of the NLR in the Seyfert-2 galaxy NGC 1386,2006.0,"['N Bennert', ' B Jungwiert', ' S Komossa', ' M Haas…']",, Astronomy & …,,,40.0,2022-04-06
Martin Haas,Homozygous deletion of the retinoblastoma gene in an acute lymphoblastic leukemia (T) cell line,1990.0,"['J Cheng', ' P Scully', ' JY Shew', ' WH Lee', ' V Vila', ' M Haas ']",,,,,90.0,2022-04-06
Martin Haas,[HTML][HTML] Reduced internalization of TNF-ɑ/TNFR1 down-regulates caspase dependent phagocytosis induced cell death (PICD) in neonatal monocytes,2017.0,"['S Dreschers', ' C Gille', ' M Haas', ' F Seubert', ' C Platen…']",, PLoS …,,,19.0,2022-04-06
Martin Haas,Colour vision abnormalities do not correlate with dopaminergic nigrostriatal degeneration in Parkinson's disease,1998.0,"['T Müller', ' W Kuhn', ' T Büttner', ' E Eising', ' H Coenen…']",, Journal of …,,,43.0,2022-04-06
Martin Haas,Extreme host galaxy growth in powerful early-epoch radio galaxies,2012.0,"['P Barthel', ' M Haas', ' C Leipski…']",, The Astrophysical Journal …,,,33.0,2022-04-06
Martin Haas,[HTML][HTML] Markers of bone metabolism in premature myocardial infarction (≤ 40 years of age),2011.0,"['G Goliasch', ' H Blessberger', ' D Azar', ' G Heinze', ' J Wojta…']",, Bone,,,29.0,2022-04-06
Martin Haas,Robust spatially selective excitation using radiofrequency pulses adapted to the effective spatially encoding magnetic fields,2011.0,"['JT Schneider', ' M Haas', ' W Ruhm…']",, Magnetic resonance …,,,34.0,2022-04-06
Martin Haas,[HTML][HTML] Infection–induced bystander-apoptosis of monocytes is TNF-alpha-mediated,2013.0,"['S Dreschers', ' C Gille', ' M Haas', ' J Grosse']",,,,,26.0,2022-04-06
Martin Haas,Long‐term treatment of myasthenia gravis with immunoadsorption,2002.0,"['M Haas', ' N Mayr', ' J Zeitlhofer…']",, Journal of Clinical …,,,47.0,2022-04-06
Martin Haas,Genome-wide analysis of low dose bisphenol-A (BPA) exposure in human prostate cells,2019.0,"['L Renaud', ' M Huff', ' WA da Silveira', ' M Angert…']",, Current …,,,10.0,2022-04-06
Martin Haas,Numerical simulation of high-speed civil transport inlet operability with angle of attack,1998.0,"['GC Zha', ' D Knight', ' D Smith', ' M Haas']",, AIAA journal,,,37.0,2022-04-06
Martin Haas,Comparison of two dialysers (AN69ST vs. FX100) for heparin-free dialysis in patients with oral anticoagulation,2008.0,"['K Kodras', ' T Benesch', ' I Neumann', ' M Haas']",, Blood purification,,,29.0,2022-04-06
Martin Haas,"c-Myb protein interacts with Rcd-1, a component of the CCR4 transcription mediator complex",2004.0,"['M Haas', ' M Siegert', ' A Schürmann', ' B Sodeik…']",, Biochemistry,,,32.0,2022-04-06
Martin Haas,Functional Expression of Human p21WAF1/CIP1Gene in Rat Glioma Cells Suppresses Tumor Growthin Vivoand Induces Radiosensitivity,1997.0,"['M Hsiao', ' V Tse', ' J Carmel', ' E Costanzi', ' B Strauss…']",, Biochemical and …,,,51.0,2022-04-06
Martin Haas,Star formation in 3CR radio galaxies and quasars at z< 1,2016.0,"['C Westhues', ' M Haas', ' P Barthel', ' BJ Wilkes…']",, The Astronomical …,,,20.0,2022-04-06
Martin Haas,Effects of combined low-density lipoprotein apheresis and aggressive statin therapy on coronary calcified plaque as measured by computed tomography,2003.0,"['U Hoffmann', ' K Derfler', ' M Haas', ' A Stadler…']",, American Journal of …,,,43.0,2022-04-06
Martin Haas,Size and disk-like shape of the broad-line region of ESO 399-IG20,2013.0,"['FP Nuñez', ' C Westhues', ' M Ramolla…']",, Astronomy & …,,,25.0,2022-04-06
Martin Haas,On the regulation of the initiation of DNA replication in bacteria,1968.0,"['H Yoshikawa', ' M Haas']",, Cold Spring Harbor Symposia on …,,,68.0,2022-04-06
Martin Haas,Chromosomal mapping of the mink cell focus-inducing and xenotropic env gene family in the mouse,1983.0,"['C Blatt', ' K Mileham', ' M Haas…']",, Proceedings of the …,,,104.0,2022-04-06
Martin Haas,In-situ continuous coke deposit removal by catalytic steam gasification for fuel-cooled thermal management,2012.0,"['H Huang', ' X Tang', ' M Haas']",, … of engineering for …,,,20.0,2022-04-06
Martin Haas,Influence of plasma immunoglobulin level on antibody synthesis,2002.0,"['A Goldammer', ' K Derfler', ' K Herkner…']",, Blood,,,31.0,2022-04-06
Martin Haas,Lamb shift of laser-dressed atomic states,2003.0,"['UD Jentschura', ' J Evers', ' M Haas', ' CH Keitel']",, Physical review letters,,,38.0,2022-04-06
Martin Haas,VISIR/VLT mid-infrared imaging of Seyfert nuclei: nuclear dust emission and the Seyfert-2 dichotomy,2007.0,"['M Haas', ' R Siebenmorgen', ' E Pantin', ' H Horst…']",, Astronomy & …,,,35.0,2022-04-06
Martin Haas,The Effect of Fluid Intake on Chronic Kidney Transplant Failure—A Pilot Study,2011.0,"['L Magpantay', ' F Ziai', ' R Oberbauer', ' M Haas']",, Journal of Renal Nutrition,,,22.0,2022-04-06
Martin Haas,RENAL FUNCTION AND GLOMERULAR PERMSELECTIVITY LATE AFTER LIVING RELATED DONOR TRANSPLANTATION1,1996.0,"['KA Borchhardt', ' N Yilmaz', ' M Haas', ' G Mayer']",, Transplantation,,,33.0,2022-04-06
Martin Haas,An Infrared Space Observatory Atlas of Bright Spiral Galaxies,2002.0,"['GJ Bendo', ' RD Joseph', ' M Wells', ' P Gallais…']",, The Astronomical …,,,44.0,2022-04-06
Martin Haas,Antiproteinuric versus antihypertensive effects of high-dose ACE inhibitor therapy,2002.0,"['M Haas', ' Z Leko']",,Mohr,,,41.0,2022-04-06
Martin Haas,[HTML][HTML] The CD95/CD95L pathway is involved in phagocytosis-induced cell death of monocytes and may account for sustained inflammation in neonates,2013.0,"['C Gille', ' S Dreschers', ' A Leiber', ' F Lepiorz', ' M Krusch…']",, Pediatric …,,,22.0,2022-04-06
Martin Haas,The MDR1 downstream promoter contains sequence-specific binding sites for wild-type p53,1995.0,"['BE Strauss', ' C Shivakumar', ' SP Deb', ' S Deb…']",, … and biophysical research …,,,39.0,2022-04-06
Martin Haas,IDDES of a dual-mode ethylene fueled cavity flameholder with an isolator shock train,2013.0,"['P Cocks', ' J Donohue', ' C Bruno', ' M Haas']",, AIAA Aerospace Sciences …,,,20.0,2022-04-06
Martin Haas,The region 3′ to the major transcriptional start site of the MDR1 downstream promoter mediates activation by a subset of mutant P53 proteins,1995.0,"['BE Strauss', ' M Haas']",, Biochemical and biophysical research …,,,41.0,2022-04-06
Martin Haas,ATUBULAR GLOMERULI IN PATIENTS WITH CHRONIC ALLOGRAFT REJECTION1,1996.0,"['ME Pagtalunan', ' R Oberbauer', ' M Haas', ' M Barlan…']",, …,,,35.0,2022-04-06
Martin Haas,Maintenance and self-renewal of long-term reconstituting hematopoietic stem cells supported by amniotic fluid,2004.0,"['E Barria', ' A Mikels', ' M Haas']",, Stem cells and development,,,26.0,2022-04-06
Martin Haas,Mid-infrared selection of AGN,2004.0,"['M Haas', ' R Siebenmorgen', ' C Leipski', ' S Ott…']",, Astronomy & …,,,34.0,2022-04-06
Martin Haas,CD4 T cells in murine acquired immunodeficiency syndrome: polyclonal progression to anergy.,1992.0,"['G Muralidhar', ' S Koch', ' M Haas', ' SL Swain']",, The Journal of experimental …,,,60.0,2022-04-06
Martin Haas,Reticulum cell neoplasms induced in C57BL/6 mice by cultured virus grown in stromal hematopoietic cell lines,1979.0,"['M Haas', ' A Meshorer']",, Journal of the National Cancer Institute,,,38.0,2022-04-06
Martin Haas,"Defective Bacteriophage PBSH in Bacillus subtilis I. Induction, Purification, and Physical Properties of the Bacteriophage and Its Deoxyribonucleic Acid",1969.0,"['M Haas', ' H Yoshikawa']",, Journal of virology,,,59.0,2022-04-06
Martin Haas,An Absolute Calibration of the Near-infrared Period–Luminosity Relations of Type II Cepheids in the Milky Way and in the Large Magellanic Cloud,2022.0,"['P Wielgórski', ' G Pietrzyński', ' B Pilecki…']",, The Astrophysical …,,,,2022-04-06
Martin Haas,Differential effects of Wilms tumor WT1 splice variants on the insulin receptor promoter,1997.0,"['NJG Webster', ' Y Kong', ' P Sharma', ' M Haas…']",, … and molecular medicine,,,29.0,2022-04-06
Martin Haas,The spectrum of acute renal failure in tumour lysis syndrome.,1999.0,"['M Haas', ' L Ohler', ' H Watzke', ' G Böhmig…']",, … : official publication of …,,,43.0,2022-04-06
Martin Haas,Loss of simian virus 40 DNA-RNA hybrids from nitrocellulose membranes; implications for the study of virus-host DNA interactions,1972.0,"['M Haas', ' M Vogt', ' R Dulbecco']",, Proceedings of the National …,,,64.0,2022-04-06
Martin Haas,[HTML][HTML] Increased trefoil factor 2 levels in patients with chronic kidney disease,2017.0,['D Lebherz'],,Eichinger,,,11.0,2022-04-06
Martin Haas,Reexamining blackbody shifts for hydrogenlike ions,2008.0,"['UD Jentschura', ' M Haas']",, Physical Review A,,,19.0,2022-04-06
Martin Haas,The effect of ACE inhibitor and angiotensin II blocker therapy on early posttransplant kidney graft function,2004.0,"['M Lorenz', ' E Billensteiner', ' M Bodingbauer…']",, American journal of …,,,30.0,2022-04-06
Martin Haas,The Great Slump: Mrk 926 reveals discrete and varying Balmer line satellite components during a drastic phase of decline,2022.0,"['W Kollatschny', ' MW Ochmann', ' S Kaspi…']",, Astronomy & …,,,,2022-04-06
Martin Haas,Defective Bacteriophage PBSH in Bacillus subtilis II. Intracellular Development of the Induced Prophage,1969.0,"['M Haas', ' H Yoshikawa']",, Journal of virology,,,57.0,2022-04-06
Martin Haas,The association between angiotensin converting enzyme inhibitor or angiotensin receptor blocker use during postischemic acute transplant failure and renal allograft …,2006.0,"['G Heinze', ' S Collins', ' MA Benedict', ' LL Nguyen…']",, …,,,25.0,2022-04-06
Martin Haas,Inverse 3D acoustic and electromagnetic obstacle scattering by iterative adaptation,1997.0,"['M Haas', ' W Rieger', ' W Rucker', ' G Lehner']",, Inverse Problems of Wave …,,,26.0,2022-04-06
Martin Haas,M17 MIR: A massive protostar with multiple accretion Outbursts,2021.0,"['Z Chen', ' W Sun', ' R Chini', ' M Haas', ' Z Jiang…']",, The Astrophysical …,,,1.0,2022-04-06
Martin Haas,Low dose angiotensin converting enzyme inhibition and glomerular permselectivity in renal transplant recipients,1997.0,"['K Borchhardt', ' M Haas', ' N Yilmaz', ' R Oberbauer…']",, Kidney international,,,28.0,2022-04-06
Martin Haas,Development of a high fidelity RDE simulation capability,2015.0,"['PA Cocks', ' AT Holley', ' CB Greene', ' M Haas']",, AIAA Aerospace …,,,14.0,2022-04-06
Martin Haas,[HTML][HTML] Correlations and time course of FGF23 and markers of bone metabolism in maintenance hemodialysis patients,2014.0,"['BO Bielesz', ' M Hecking', ' M Plischke', ' D Cejka…']",, Clinical …,,,14.0,2022-04-06
Martin Haas,Sclerostin declines during hemodialysis and appears in dialysate,2014.0,"['BO Bielesz', ' T Hempfing', ' H Kieweg', ' R Marculescu…']",, Blood purification,,,13.0,2022-04-06
Martin Haas,[HTML][HTML] Very cold dust in the peculiar dwarf elliptical galaxy NGC 205,1998.0,['M Haas'],, Astronomy and Astrophysics,,,32.0,2022-04-06
Martin Haas,[HTML][HTML] Iterative separation of transmit and receive phase contributions and B 1+-based estimation of the specific absorption rate for transmit arrays,2013.0,"['S Buchenau', ' M Haas', ' DN Splitthoff', ' J Hennig…']",, … Resonance Materials in …,,,15.0,2022-04-06
Martin Haas,Exceptional H emission in the Antennae galaxies: Pre-starburst shocks from the galaxy collision,2005.0,"['M Haas', ' R Chini', ' U Klaas']",, Astronomy & Astrophysics,,,24.0,2022-04-06
Martin Haas,Deep far infrared ISOPHOT survey in “Selected Area 57”,2000.0,['MJD Linden'],,Vørnle,,,30.0,2022-04-06
Martin Haas,"[HTML][HTML] Characterization of iPS87, a prostate cancer stem cell-like cell line",2020.0,"['EN Assoun', ' AN Meyer', ' MY Jiang', ' SM Baird', ' M Haas…']",, Oncotarget,,,3.0,2022-04-06
Martin Haas,Census of Variable Stars toward Serpens Main,2021.0,"['J Yin', ' Z Chen', ' R Chini', ' M Haas', ' S Noroozi…']",, The Astronomical …,,,,2022-04-06
Martin Haas,"Determination of myoglobin oxygenation rates in pork, beef, and lamb by munsell and reflectance colorimetry",1965.0,"['MC HAAS', ' LJ Bratzler']",, Journal of Food Science,,,24.0,2022-04-06
Martin Haas,"Capacity of and coding for multiple-aperture, wireless, optical communications",2003.0,['SM Haas '],,,,,57.0,2022-04-06
Martin Haas,Effects of tumor suppressor gene (p53) on brain tumor angiogenesis and expression of angiogenic modulators,2004.0,"['V Tse', ' Y Yung', ' JG Santarelli', ' D Juan', ' M Hsiao…']",, Anticancer …,,,21.0,2022-04-06
Martin Haas,Transient virus expression during murine leukemia induction by X-irradiation,1977.0,['M Haas'],, Journal of the National Cancer Institute,,,43.0,2022-04-06
Martin Haas,Dust temperatures in the Infrared Space Observatory atlas of bright spiral galaxies,2003.0,"['GJ Bendo', ' RD Joseph', ' M Wells', ' P Gallais…']",, The Astronomical …,,,22.0,2022-04-06
Martin Haas,Continuous production of radiation leukemia virus in C57BL thymoma tissue culture lines: purification of the leukemogenic virus,1974.0,['M Haas'],, Cell,,,43.0,2022-04-06
Martin Haas,Non-thymic malignant lymphomas induced in C57BL/6 mice by cloned dualtropic viruses isolated from hematopoietic stromal cell lines,1965.0,"['M Haas', ' T Reshef']",, European Journal of Cancer,,,40.0,2022-04-06
Martin Haas,Leukemogenesis in vitro induced by thymus epithelial reticulum cells transmitting murine leukemia viruses,1977.0,"['M Haas', ' T Sher', ' S Smolinsky']",, Cancer research,,,31.0,2022-04-06
Martin Haas,3D transient analysis of electromechanical devices using parallel BEM coupled to FEM,2000.0,"['V Rischmuller', ' M Haas', ' S Kurz…']",, IEEE transactions on …,,,21.0,2022-04-06
Martin Haas,Megamaser detection and nuclear obscuration in Seyfert galaxies,2011.0,"['M Ramolla', ' M Haas', ' VN Bennert', ' R Chini']",, Astronomy & Astrophysics,,,14.0,2022-04-06
Martin Haas,The unification of powerful quasars and radio galaxies and their relation to other massive galaxies,2015.0,"['P Podigachoski', ' P Barthel', ' M Haas…']",, The Astrophysical …,,,11.0,2022-04-06
Martin Haas,[HTML][HTML] Increased chemokine excretion in patients suffering from chronic kidney disease,2014.0,['D Lebherz'],,Eichinger,,,12.0,2022-04-06
Martin Haas,Toward Understanding the Origin of Turbulence in Molecular Clouds: Small-scale Structures as Units of Dynamical Multi-phase Interstellar Medium,2012.0,"['K Tachihara', ' K Saigo', ' AE Higuchi', ' T Inoue…']",, The Astrophysical …,,,12.0,2022-04-06
Martin Haas,Oncogene expression in murine splenic T cells and in murine T-cell neoplasms,1985.0,"['MI Mally', ' M Vogt', ' SE Swiftt', ' M Haas']",, Virology,,,26.0,2022-04-06
Martin Haas,Starburst-driven superwinds in quasar host galaxies,2017.0,"['P Barthel', ' P Podigachoski', ' B Wilkes…']",, The Astrophysical …,,,8.0,2022-04-06
Martin Haas,The stability of the optical flux variation gradient for 3C 120,2015.0,"['M Ramolla', ' FP Nuñez', ' C Westhues', ' M Haas…']",, Astronomy & …,,,10.0,2022-04-06
Martin Haas,Antioxidant treatment of therapy-resistant idiopathic membranous nephropathy with probucol: a pilot study.,2002.0,"['M Haas', ' G Mayer', ' G Wirnsberger', ' H Holzer…']",, Wiener Klinische …,,,22.0,2022-04-06
Martin Haas,Human T-cell lymphotropic virus type-I antibodies in Falashas and other ethnic groups in Israel,1985.0,['Z Ben'],,Ishai,,,32.0,2022-04-06
Martin Haas,"Leukemogenic activity of thymotropic, ecotropic, and xenotropic radiation leukemia virus isolates",1978.0,['M Haas'],, Journal of Virology,,,30.0,2022-04-06
Martin Haas,Selective excitation of two‐dimensional arbitrarily shaped voxels with parallel excitation in spectroscopy,2012.0,"['J Snyder', ' M Haas', ' J Hennig…']",, Magnetic Resonance in …,,,12.0,2022-04-06
Martin Haas,[HTML][HTML] Visualization of early prostatic adenocarcinoma as a stem cell disease,2016.0,"['MY Jiang', ' TL Lee', ' SS Hao', ' S Mahooti', ' SM Baird…']",, Oncotarget,,,8.0,2022-04-06
Martin Haas,Star Formation in the Infrared Space Observatory Atlas of Bright Spiral Galaxies,2002.0,"['GJ Bendo', ' RD Joseph', ' M Wells', ' P Gallais…']",, The Astronomical …,,,19.0,2022-04-06
Martin Haas,Renal osteodystrophy,2004.0,['M Haas'],, Wiener Medizinische Wochenschrift,,,14.0,2022-04-06
Martin Haas,Genomic masking and rescue of dual-tropic murine leukemia viruses: role of pseudotype virions in viral lymphomagenesis,1980.0,"['M Haas', ' V Patch']",, Journal of Virology,,,26.0,2022-04-06
Martin Haas,[HTML][HTML] On the near-infrared halo of Elias 1.,1997.0,"['M Haas', ' C Leinert', ' A Richichi']",, Astronomy and Astrophysics,,,21.0,2022-04-06
